Identifier,Dhatupatha,Dhatu,Pratyaya,Artha,Gana,Pad,Karmak,It_Sign,English_Meaning,Hindi_Meaning
०१.०८४२,७४१),द्युत्,द्युतँ,दीप्तौ,भ्वादिः,,आत्मनेपदी,अकर्मकः,"द्युत्,द्युतँ,दीप्तौ,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to glow, to illumine)","चमकना, प्रकाशित होना"
०१.०८४३,७४२),श्वित्,श्विताँ,वर्णे,भ्वादिः,,आत्मनेपदी,अकर्मकः,"श्वित्,श्विताँ,वर्णे,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to become white, to become clear)","सफेद होना, शुभ्र होना"
०१.०८४४,७४३),मिद्,ञिमिदाँ,स्नेहने,भ्वादिः,,आत्मनेपदी,अकर्मकः,"मिद्,ञिमिदाँ,स्नेहने,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to be greasy,to be soft,to melt,to love)","स्नेह करना, स्निग्ध होना, पिघलना, पोतना"
०१.०८४५,७४४),स्विद्,ञिष्विदाँ,स्नेहनमोचनयोः,गात्रप्रस्रवणे,च,भ्वादिः,,"स्विद्,ञिष्विदाँ,स्नेहनमोचनयोः,गात्रप्रस्रवणे,च,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to be greasy, to be soft, to smoothen,to quit)","चिकना करना, त्यागना"
०१.०८४६,७४४ इत्यस्य पाठभेदः),क्ष्विद्,ञिक्ष्विदाँ,स्नेहनमोचनयोः,भ्वादिः,,आत्मनेपदी,अकर्मकः,"क्ष्विद्,ञिक्ष्विदाँ,स्नेहनमोचनयोः,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,","to be greasy, to be soft, to smoothen,to quit"
०१.०८४७,७४५),रुच्,रुचँ,दीप्तावभिप्रीतौ,च,भ्वादिः,,आत्मनेपदी,"रुच्,रुचँ,दीप्तावभिप्रीतौ,च,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to shine, to glow, to please, to like, to enjoy)","चमकना, प्रकाशित होना, आनन्द करना, प्रसन्न होना, उत्साह करना, रुचना"
०१.०८४८,७४६),घुट्,घुटँ,परिवर्तने,भ्वादिः,,आत्मनेपदी,सकर्मकः,"घुट्,घुटँ,परिवर्तने,भ्वादिः,, आत्मनेपदी ,सकर्मकः ,सेट्  ,(to return, to retract, to come back, to revert)","लोटना, पीछे आना, बदलना"
०१.०८४९,७४७),रुट्,रुटँ,प्रतिघाते,भ्वादिः,,आत्मनेपदी,सकर्मकः,"रुट्,रुटँ,प्रतिघाते,भ्वादिः,, आत्मनेपदी ,सकर्मकः ,सेट्  ,(to resist, to strike, to oppose, to push, to oppose)","प्रतिबन्ध करना, रोकना, धकेलना, धक्का मारना"
०१.०८५०,७४८),लुट्,लुटँ,प्रतिघाते,भ्वादिः,,आत्मनेपदी,सकर्मकः,"लुट्,लुटँ,प्रतिघाते,भ्वादिः,, आत्मनेपदी ,सकर्मकः ,सेट्  ,(to resist, to strike, to oppose, to push, to oppose)","प्रतिबन्ध करना, रोकना, धकेलना, धक्का मारना"
०१.०८५१,७४९),लुठ्,लुठँ,प्रतिघाते,भ्वादिः,,आत्मनेपदी,सकर्मकः,"लुठ्,लुठँ,प्रतिघाते,भ्वादिः,, आत्मनेपदी ,सकर्मकः ,सेट्  ,(to resist, to strike, to oppose, to push, to oppose)","प्रतिबन्ध करना, रोकना, धकेलना, धक्का मारना"
०१.०८५३,७५०),शुभ्,शुभँ,दीप्तौ,भ्वादिः,,आत्मनेपदी,अकर्मकः,"शुभ्,शुभँ,दीप्तौ,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to glow, to shine, to appear beautiful, to suite)","प्रकाशित होना, शोभा पाना"
०१.०८५४,७५१),क्षुभ्,क्षुभँ,सञ्चलने,भ्वादिः,,आत्मनेपदी,अकर्मकः,"क्षुभ्,क्षुभँ,सञ्चलने,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to be agitated,to shake,to disturb,to tremble,to be angry)","मथना, घबड़ाना, क्रोध करना, क्षुब्ध होना"
०१.०८५५,७५२),नभ्,णभँ,हिंसायाम्,अभावे,च,भ्वादिः,,"नभ्,णभँ,हिंसायाम्,अभावे,च,भ्वादिः,, आत्मनेपदी ,सकर्मकः ,सेट्  ,(to kill, to destroy)",मारना
०१.०८५६,७५३),तुभ्,तुभँ,हिंसायाम्,भ्वादिः,,आत्मनेपदी,सकर्मकः,"तुभ्,तुभँ,हिंसायाम्,भ्वादिः,, आत्मनेपदी ,सकर्मकः ,सेट्  ,(to kill, to destroy)",मारना
०१.०८५७,७५४),स्रंस्,स्रन्सुँ,अवस्रंसने,भ्वादिः,,आत्मनेपदी,अकर्मकः,"स्रंस्,स्रन्सुँ,अवस्रंसने,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to fall down,to drop,to slip off,to hang down, to slide, to deteriorate)","गिरना, खिसना, अधःपतन होना"
०१.०८५८,७५५),ध्वंस्,ध्वन्सुँ,अवस्रंसने,गतौ,च,भ्वादिः,,"ध्वंस्,ध्वन्सुँ,अवस्रंसने,गतौ,च,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to fall down,to drop,to slip off,to hang down, to slide, to deteriorate)","गिरना, खिसना, अधःपतन होना, जाना"
०१.०८५९,७५६),भ्रंस्,भ्रन्सुँ,अवस्रंसने,भ्वादिः,,आत्मनेपदी,अकर्मकः,"भ्रंस्,भ्रन्सुँ,अवस्रंसने,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to fall down,to drop,to slip off,to hang down, to slide, to deteriorate)","गिरना, खिसना, अधःपतन होना"
०१.०८६०,७५६ इत्यस्य पाठभेदः),भ्रंश्,भ्रन्शुँ,अवस्रंसने,भ्वादिः,,आत्मनेपदी,अकर्मकः,"भ्रंश्,भ्रन्शुँ,अवस्रंसने,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,","to fall down,to drop,to slip off,to hang down, to slide, to deteriorate"
०१.०८६१,७५७),स्रम्भ्,स्रन्भुँ,विश्वासे,भ्वादिः,,आत्मनेपदी,अकर्मकः,"स्रम्भ्,स्रन्भुँ,विश्वासे,भ्वादिः,, आत्मनेपदी ,अकर्मकः ,सेट्  ,(to trust, to believe)",विश्वास करना
